year,decile,Total,Percent,Value per person
2012,2,149399665.82073167,2.5813183200236933e-4,7951.020001103335
2012,3,548847193.3835301,9.482948354613358e-4,29211.091244000752
2012,4,1618234275.047715,0.002795975317162506,86122.10085405615
2012,5,11340220949.824171,0.01959356463756932,603556.3867062734
2012,6,9287941329.865698,0.016047648419010456,494302.3592264874
2012,7,10206356117.647882,0.017634479891530285,543180.208496428
2012,8,17083458629.585352,0.029516695695176193,909226.6022452154
2012,9,38320227968.98704,0.06620945632001825,2039394.7828093155
2012,10,490192884582.31085,0.8469522782172056,26089354.653377555
2013,1,25738685.620439924,4.6369158508876966e-5,1343.3551993966557
2013,2,139291710.4164984,2.5093897545980476e-4,7269.542843092657
2013,3,551110680.3435372,9.928455116018362e-4,28762.104292236167
2013,4,1418655789.785424,0.0025557589131069243,74038.71352149804
2013,5,10295474248.17597,0.018547663403550785,537342.0797586623
2013,6,9873056995.934631,0.017786663684493335,515268.35738920886
2013,7,9680773873.946638,0.017440258794456428,505233.22759493964
2013,8,16834614436.098324,0.030328157262364878,878587.4660037745
2013,9,38438455913.6311,0.06924824683666872,2006077.7576134389
2013,10,467824835796.7854,0.8428030974597883,24416745.08333953
2014,1,20771685.431795847,3.648883571944256e-5,1057.9446588466867
2014,2,120179037.14110453,2.1111397809106053e-4,6120.965526184401
2014,3,498520450.36310023,8.757320572666214e-4,25390.671812320477
2014,4,1259654352.2567623,0.0022127872518433378,64156.78681148835
2014,5,9514915619.579052,0.016714493104913224,484614.22122741427
2014,6,10615814947.464231,0.018648401398043676,540657.7513350768
2014,7,9930349328.21497,0.017444269819302076,505773.1144043481
2014,8,15801317846.33041,0.02775757860086166,804793.6154798009
2014,9,37105648640.270164,0.06518209232196708,1889866.9980783418
2014,10,484394220577.66254,0.850917042631992,24671193.8768291
2015,1,26276969.803165704,4.262897633618158e-5,1301.8067774667181
2015,2,148902828.88460565,2.4156419923836227e-4,7376.9050723114015
2015,3,564954850.7680626,9.165229912279038e-4,27988.845715534437
2015,4,1267133877.1748796,0.0020556639699892006,62776.01571339507
2015,5,8697677004.847847,0.0141101911672761,430898.04334148363
2015,6,12360394629.078001,0.02005219681324719,612325.1079499654
2015,7,10214442095.152802,0.016570830412459027,506041.22344081255
2015,8,17580752629.973587,0.028521153445368597,870981.0567239826
2015,9,37705991835.88705,0.06117021276595744,1868020.4030659918
2015,10,527844470247.714,0.8563190352588999,26150332.93275769
2016,1,22967384.576114357,3.5904708902572576e-5,1101.0251474647343
2016,2,147852538.20873615,2.3113656356031092e-4,7087.849386804226
2016,3,571313691.3308445,8.931296339514927e-4,27386.687662664517
2016,4,1299092690.0864682,0.002030860097301761,62276.734903474025
2016,5,7086873603.267286,0.01107884674075005,339718.78640847927
2016,6,14172311744.998564,0.022155449437193688,679401.3300574576
2016,7,11068843904.151112,0.017303825646733568,530599.8707708697
2016,8,17459518662.454933,0.027294310898874387,836985.5542883477
2016,9,37488513474.362656,0.05860546110622408,1797062.1482365492
2016,10,550358823828.2122,0.860371075166508,26383452.72426712
2017,1,25391101.495625995,3.6308769778193755e-5,1179.0620615568143
2017,2,172095243.470354,2.46092772941091e-4,7991.049566788354
2017,3,657347405.3867619,9.39993706479905e-4,30523.189328880104
2017,4,1366887630.5145328,0.0019546221063927636,63469.893690310775
2017,5,6146057178.691248,0.008788739440199455,285385.27018440043
2017,6,16600137911.140373,0.02373786681943245,770808.7811636503
2017,7,12598218192.079765,0.018015201271613802,584984.1285326786
2017,8,18151816335.873074,0.025956736083655403,842859.2280773158
2017,9,41466489975.856766,0.05929625535554353,1925449.9431582822
2017,10,602125991484.0247,0.8610281836739634,27960343.23120616
2018,1,21980603.39562721,3.0892086219812636e-5,989.5823606891415
2018,2,184087553.43837792,2.5872122209093083e-4,8287.379167081344
2018,3,680024917.552217,9.557239174254535e-4,30613.82602765124
2018,4,1371040136.8022475,0.0019268938779608137,61722.42096079987
2018,5,6028180481.250764,0.008472154645783617,271380.7446653205
2018,6,18561245779.894955,0.026086436057243034,835602.8352719108
2018,7,13706280004.885796,0.01926314651344192,617038.6712684372
2018,8,19406125222.914375,0.027273850621317083,873638.1948820229
2018,9,44918736826.67644,0.06312990894557587,2022182.3628810353
2018,10,606650915842.1888,0.8526022721129415,27311854.66604488
2019,1,20003201.308979668,2.6879311889615627e-5,881.3147688672366
2019,2,178695265.02688503,2.4012185288056626e-4,7872.731739663628
2019,3,764122290.0030233,0.0010267897141833168,33666.224170728434
2019,4,1461567242.3094478,0.001963981722067915,64391.895422920425
2019,5,6959780508.770992,0.009352208583460263,306638.7852478738
2019,6,20121886970.079613,0.027038795806827345,886504.8449237648
2019,7,13227450252.25129,0.017774392975539826,582758.40392331
2019,8,20749987491.181576,0.027882806200161276,914217.1869049467
2019,9,47146211938.51115,0.06335274616969805,2077108.6412243876
2019,10,633556060872.2972,0.8513412776632918,27913647.657060284
2020,1,29823447.353554916,3.6674017415374706e-5,1314.7929001258615
2020,2,339727965.5057125,4.1776489403600755e-4,14977.206079694595
2020,3,1058084045.2391658,0.001301130356997642,46644.50913591808
2020,4,2130431478.343075,0.0026198004614548104,93921.9449959474
2020,5,12852609137.758102,0.015804906983530178,566618.5750455452
2020,6,19155729902.35073,0.023555880838144805,844459.967481517
2020,7,14996007332.341852,0.018440652669948196,661112.1691285038
2020,8,23531996633.578896,0.028937394263226963,1037383.0291650016
2020,9,52781018457.67186,0.06490503821273162,2326897.608679269
2020,10,686328290618.9833,0.8439807573025144,30257386.175505146
2021,1,36003355.63061571,3.9588660169575976e-5,1562.645643689918
2021,2,405968872.1107358,4.4639627156728775e-4,17620.17674091735
2021,3,1113621034.5055964,0.0012245182128313673,48334.246289305396
2021,4,2685353732.035234,0.0029527679981652703,116551.81128625147
2021,5,16376560831.843166,0.018007379872306092,710788.2305487485
2021,6,18151898712.939045,0.019959510356530014,787808.6329993943
2021,7,16295863655.429718,0.017918646668477735,707285.7489335815
2021,8,25335188908.75775,0.02785813062346679,1099617.574164833
2021,9,58119347947.987724,0.06390701852339759,2522541.143575856
2021,10,770916265712.961,0.8476860428130883,33459907.366013937
2022,1,35532917.53291753,4.260623727825859e-5,1465.6980379044478
2022,2,363352737.3527373,4.3568313603896684e-4,14987.944452119676
2022,3,982313236.3132364,0.0011778563015312133,40519.458660777804
2022,4,2123951489.9514897,0.0025467534734391344,87607.30448570738
2022,5,11863409563.409563,0.014224985671934722,489354.02233261405
2022,6,22135861399.861397,0.026542311429604188,913082.5970326031
2022,7,16099850311.850311,0.019304748671303874,664075.6604458963
2022,8,24001912681.912678,0.02877982608408822,990055.3843135205
2022,9,56760970200.97019,0.06806002806514082,2341334.4140976854
2022,10,699616783090.7831,0.8388852009296407,28858506.91295562
2023,1,28461914.80388022,3.572189315449454e-5,1121.961321502689
2023,2,349976137.58845305,4.392469824923033e-4,13795.968842181215
2023,3,855965734.1018791,0.0010743028607944284,33740.61784468758
2023,4,1688740278.3635595,0.002119498993833343,66569.70507582622
2023,5,7885004545.667556,0.009896287436874783,310824.8401792635
2023,6,23243897089.83551,0.029172879409503874,916232.2949203954
2023,7,16036707774.497398,0.02012730224293798,632162.8734822375
2023,8,21522478316.697124,0.02701236639019685,848377.0868657465
2023,9,51873420947.5608,0.06510513482368599,2044836.8396231788
2023,10,673279244425.6993,0.8450172589665259,26540493.709622335
