year,decile,Total,Percent,Value per person
2003,9,471756982324.8076,0.12398982649060933,47346144.352148496
2003,10,664868791016.8434,0.17474455943598782,66727096.649622984
2004,1,271911033192.21594,0.0638277088924483,27131414.207964074
2004,2,224805288934.7421,0.05277022550779015,22431180.296821203
2004,3,305615154529.3915,0.07173932917474946,30494427.711972807
2004,4,376867294223.67676,0.08846487641341551,37604000.621001475
2004,5,416797408374.54193,0.0978379705175521,41588246.6947258
2004,6,438487017443.9977,0.10292933454726247,43752446.362402484
2004,7,470774685403.2515,0.11050846014259076,46974125.46430369
2004,8,465426306829.3665,0.10925299526993434,46440461.66726866
2004,9,527398142753.8035,0.12380010745026043,52624041.38433482
2004,10,761995899391.6537,0.17886899208399654,76032318.83772238
2005,1,295708979796.5978,0.05569523643907941,29030922.815295286
2005,2,264712113102.56763,0.04985713906177921,25985286.45357491
2005,3,375055418798.7413,0.07063972234499649,36817062.8054129
2005,4,464137428375.9748,0.08741785194148377,45561738.33081131
2005,5,523412588315.7751,0.0985820176360198,51380444.519070886
2005,6,548464499110.6854,0.10330041372914145,53839648.48441008
2005,7,577912291877.5939,0.10884675115146158,56730371.245469116
2005,8,586998995393.8068,0.11055818413241265,57622361.38154577
2005,9,658294866420.395,0.12398638775574282,64621072.58470551
2005,10,1014715233638.8928,0.19111629580788284,99618617.08608805
2006,1,294385942176.76166,0.05160917234135462,27898591.942452773
2006,2,261257786470.85855,0.045801433410157286,24759077.56547181
2006,3,376580024411.881,0.0660187209908098,35688023.541686974
2006,4,514980654588.9847,0.09028191074147196,48799455.5660935
2006,5,550082699244.3433,0.09643569464418486,52130657.623610996
2006,6,607705350220.7115,0.10653759456174101,57591485.04745182
2006,7,596773227135.2379,0.10462107021888926,56550102.06910243
2006,8,638773063990.3378,0.11198411480769005,60535733.88839441
2006,9,713254313399.814,0.12504151696674093,67594229.8521431
2006,10,1150346896848.0454,0.20166877131696034,109016953.83321127
2007,1,315485899349.95575,0.04797282555934022,28795719.181266498
2007,2,297586671793.77625,0.045251066764513584,27161981.726339564
2007,3,408460281299.27466,0.062110521779463766,37281880.36685603
2007,4,581143662668.742,0.08836877848286478,53038574.670871764
2007,5,627335660552.7919,0.09539273949441816,57259552.80693609
2007,6,666523115410.83,0.1013515888119081,60836355.91555586
2007,7,668687864741.9661,0.1016807608676363,61028371.337224245
2007,8,729474758222.1951,0.11092402354032549,66582215.975008674
2007,9,830217981587.166,0.1262430507638288,75777471.84986912
2007,10,1451430101748.7104,0.22070464393570077,132478103.48199256
2008,1,330404460406.4534,0.056085643230884955,30962839.509554252
2008,2,291375418289.501,0.049460524038723405,27302794.067606915
2008,3,384675096918.64606,0.06529799936430847,36048645.573858686
2008,4,521400626707.4745,0.08850694537810201,48856880.3136689
2008,5,551235971578.9568,0.09357144876305598,51652546.062495954
2008,6,576637951951.4639,0.09788339542012521,54037855.11680853
2008,7,593394566922.1671,0.10072780474755393,55602939.17936348
2008,8,648355695385.6432,0.11005737081569152,60758663.23546464
2008,9,738799986710.3635,0.1254101485877237,69227884.81169073
2008,10,1254790405893.6648,0.2129987196538308,117588830.0903069
2009,1,345885260724.4765,0.05153874064502046,24252226.947446115
2009,2,567144923796.1664,0.08450760542512492,39766156.48549757
2009,3,618609598684.5287,0.09217611528268851,43374673.866535455
2009,4,411574159629.8625,0.061326735417768174,28858095.612807635
2009,5,515979419967.4356,0.07688367364417131,36178615.900114685
2009,6,623109856684.5609,0.09284667762296728,43690215.726024464
2009,7,694541026776.9341,0.10349030129646555,48698711.73586693
2009,8,719898040528.123,0.10726863100186391,50476654.08274597
2009,9,835689932711.0637,0.12452223784105944,58595563.92589144
2009,10,1378737987522.368,0.20543928182287052,96672134.8704507
2010,1,225222715432.9769,0.03798216485109087,14688757.28383075
2010,2,425983850458.1402,0.07183906295108318,27780347.623460297
2010,3,599998626711.3334,0.10118538312783888,39128643.97491413
2010,4,415232660700.90094,0.07002595337676788,27080979.632224675
2010,5,439914460710.07904,0.07418835855409663,28688826.184301488
2010,6,577190413779.389,0.09733894471742155,37641216.49793851
2010,7,646957015771.037,0.10910457223351366,42193766.11041786
2010,8,661384840591.6815,0.11153771943949992,43131918.6508205
2010,9,750721739188.9618,0.12660373444284384,48957984.81733154
2010,10,1187090320223.9456,0.20019410630584367,77420616.9845396
2011,1,269994336039.53403,0.04549375770165909,17937439.279798966
2011,2,450943376161.90137,0.07598347799886335,29957043.523676433
2011,3,577995447464.4076,0.0973916165254574,38397359.16192172
2011,4,390102098364.5134,0.06573178757092635,25915239.378496874
2011,5,436100287916.2254,0.07348243345808361,28970988.36884511
2011,6,552578747264.3839,0.09310892964603237,36708878.44711246
2011,7,640080679609.3657,0.10785291193441149,42521801.608275145
2011,8,670650196023.0614,0.11300384285089532,44552593.903079875
2011,9,774464141428.4032,0.13049638194487223,51449155.74492814
2011,10,1171846350276.503,0.19745486036879886,77853198.92881364
2012,1,255097570446.80746,0.042327035852377896,16491955.679260891
2012,2,430977147563.2179,0.07150983501925462,27860698.659462012
2012,3,558004606584.3103,0.09258685195361771,36072442.08315407
2012,4,427471759614.64514,0.07092820391584641,27635877.916643724
2012,5,435334899920.99945,0.07223289459195276,28142407.39032901
2012,6,573510719268.4409,0.09515970196689946,37074841.24820227
2012,7,640353702384.6976,0.10625061646634444,41398610.18778754
2012,8,704903793787.6213,0.11696108316463681,45568801.71876795
2012,9,802236889755.7975,0.13311106622975186,51860940.575072564
2012,10,1198932318211.3718,0.1989327108393179,77510493.80730358
2013,1,284077873192.7954,0.047175347499841605,18205452.011842825
2013,2,413213401071.53436,0.06862021870288852,26479551.49449115
2013,3,564246494251.9452,0.09370150565664671,36158057.94629575
2013,4,422710976065.47675,0.07019743200609062,27088175.332616262
2013,5,422253735885.6312,0.07012150048726916,27058874.45598406
2013,6,554237173626.2554,0.09203930939529346,35518916.5359046
2013,7,644849459332.8488,0.10708682442319703,41323259.16903869
2013,8,707495906092.6688,0.11749019678834818,45337770.335960835
2013,9,808916925719.5165,0.13433266252110745,51837034.65040157
2013,10,1199742212422.26,0.1992350025193173,76886837.50463086
2014,1,286864394272.18335,0.04513436194562493,18083867.759703923
2014,2,433727628734.0628,0.06824137178393305,27340369.940372087
2014,3,577583419883.7815,0.09087519973668023,36408435.44401043
2014,4,489137583315.19476,0.07695940370211718,30835124.71255089
2014,5,453755984565.7636,0.07139257172137126,28602873.459768254
2014,6,577926152693.4061,0.09092912426335245,36430039.88233776
2014,7,675996698075.9971,0.10635924239541618,42614681.843030766
2014,8,744466108026.4624,0.11713200887537015,46928019.92098225
2014,9,873744627078.51,0.13747229364822766,55077195.352906585
2014,10,1242584477907.276,0.19550442192790687,78332249.75775552
2015,1,305783637767.78357,0.045233581407381665,19170186.05528077
2015,2,472486194030.7225,0.06989334968204872,29619244.86150467
2015,3,631311498679.3346,0.09338786168347571,39575695.75472258
2015,4,550264564816.4373,0.08139885171725215,34495020.36211367
2015,5,478112385231.9114,0.07072561389203152,29971939.896684516
2015,6,613295716215.9531,0.09072284543661586,38446321.2271786
2015,7,711720486108.6775,0.105282502303627,44616379.52035341
2015,8,790479863767.0437,0.11693312150258457,49553652.44276854
2015,9,915677946225.8824,0.1354532676303857,57402077.87273586
2015,10,1290970008449.6624,0.19096900474459702,80933484.32384567
2016,1,321129971143.2309,0.0443621278401542,20000621.022871878
2016,2,484677845786.66925,0.0669552595154337,30186711.870121405
2016,3,687629139593.5037,0.09499173088287201,42824259.79905983
2016,4,582326552235.0914,0.08044482694344082,36268469.8701477
2016,5,534382136932.4527,0.07382160123422025,33280322.40969376
2016,6,650289914118.8857,0.08983354683651737,40501364.85543633
2016,7,774910942828.8822,0.10704917447638838,48263013.37997522
2016,8,845854322861.4276,0.11684956552432547,52678228.98806923
2016,9,971112696493.4113,0.13415323844009153,60482853.54343618
2016,10,1386518039475.4475,0.1915389283065562,86355134.4964778
2017,1,307678082989.99774,0.03716141677347731,18784912.570364352
2017,2,556319033769.1655,0.0671923176067963,33965384.563719735
2017,3,785415889480.4502,0.0948626789593045,47952615.51257404
2017,4,711079208001.7557,0.08588428057895318,43411429.05993625
2017,5,608085847251.7479,0.0734447230825664,37125944.639584094
2017,6,755757672316.8092,0.09128055390812823,46141868.99791252
2017,7,884733182980.5912,0.1068582403613576,54013014.83397993
2017,8,978479950935.9419,0.11818099263964876,59739907.86592233
2017,9,1101969573059.919,0.1330960924425084,67279417.12314054
2017,10,1589985133189.1008,0.19203870364725922,97074615.8611088
2018,1,328020665836.0816,0.03602980032418687,19816387.71437695
2018,2,597545450885.5503,0.0656344112501475,36096741.02244475
2018,3,887626221473.067,0.09749689227863653,53623284.085849516
2018,4,785412294320.2639,0.0862697112829525,47445469.02985767
2018,5,657534638915.3536,0.07222362556326035,39722989.12072456
