year,decile,Total,Percent,Value per person
2009,5,131698726765.64943,0.03640054784991959,9234239.711516578
2009,6,240538971417.51703,0.06648318137831462,16865725.102897
2009,7,374806942980.1228,0.10359384936733157,26280110.992856737
2009,8,527016112330.9312,0.1456633308894242,36952468.96164151
2009,9,728599385468.5559,0.20137944720880688,51086761.00606899
2009,10,1528927298931.1797,0.4225841256827452,107202867.68554057
2010,1,550549003.4111942,1.6056800933301555e-4,35906.150356172584
2010,2,3972555152.738898,0.0011585985423435401,259068.4200299268
2010,3,13787811604.179094,0.004021225083733708,899166.0104460085
2010,4,42557437963.68531,0.012411907121442101,2775545.4225321403
2010,5,104802164196.2278,0.030565625901627005,6834626.594249889
2010,6,209602607926.81995,0.061130750028224844,13669140.989097428
2010,7,348712577363.74347,0.10170227178644456,22742619.01544013
2010,8,507752420724.15216,0.14808635548251942,33112848.619026486
2010,9,712474067642.6047,0.20779356975300123,46463679.903652325
2010,10,1484546785370.1067,0.43296912829133055,96820373.40182003
2011,1,567388751.6178373,1.8206215378997143e-4,37695.239942721055
2011,2,4070972937.9927044,0.0013062826836067627,270442.63190013316
2011,3,13655376514.884104,0.0043816999403388165,907153.1598275496
2011,4,41877590775.38533,0.013437567012673225,2782009.6177097806
2011,5,104017411342.51086,0.033376823010108435,6910078.478875365
2011,6,206129190492.99915,0.06614217196433918,13693562.113399265
2011,7,336755976350.1588,0.10805733843178138,22371352.976161484
2011,8,480497217084.3628,0.15418063538099294,31920362.524703566
2011,9,659236253206.2594,0.2115339293789929,43794343.53326642
2011,10,1269648952464.9956,0.4074014900433765,84350847.22727847
2012,1,487514698.9939666,1.6160765207019404e-4,31517.62988065468
2012,2,3639061333.78077,0.0012063229254529967,235248.64786222574
2012,3,11840316673.308306,0.0039249806852790035,765422.2427634822
2012,4,36066651957.185905,0.011955838363154291,2331694.5925255953
2012,5,94213001894.61467,0.031230939420068334,6090439.064879091
2012,6,194043431224.08887,0.06432401604399064,12544019.084885182
2012,7,326185076700.43414,0.10812803079512008,21087734.464729387
2012,8,471489619049.6165,0.15629545215214474,30479644.388752766
2012,9,651209553891.6504,0.21587133111531176,42097715.035984896
2012,10,1227481808035.683,0.406901480847408,79356206.88102426
2013,1,588961688.6088899,2.0241851093866507e-4,37744.27637842156
2013,2,3782072745.8740544,0.0012998494609891655,242362.88022262443
2013,3,11580894488.86735,0.003980203573701412,742127.1700651938
2013,4,34376285706.59344,0.011814684552345477,2202901.999781701
2013,5,90680417521.47107,0.031165686055654156,5810984.781894974
2013,6,188222465821.28534,0.06468962581715416,12062449.745019568
2013,7,317474574805.4815,0.1091119030930485,20344413.637006186
2013,8,460346990603.8823,0.15821530356792543,29499967.356865257
2013,9,635009711224.1876,0.21824462042886703,40692708.184824586
2013,10,1167561285195.0571,0.40127570493937587,74824486.3621544
2014,1,520775827.6114529,1.8501563144886215e-4,32829.592612459994
2014,2,3400621643.548291,0.0012081362600592368,214360.9205464127
2014,3,10483766375.790674,0.0037245596917882054,660852.6459777278
2014,4,30983936205.156612,0.011007639406115637,1953220.4630370429
2014,5,84509602179.26138,0.030023661970643135,5327130.74755808
2014,6,180725532791.15628,0.06420622232342736,11392179.323698707
2014,7,310053013673.1503,0.1101522979099559,19545673.1811858
2014,8,452342026264.58496,0.1607032069903228,28513743.460954674
2014,9,624788558719.3541,0.22196815517276824,39384049.339344054
2014,10,1116958808107.591,0.3968211046434707,70412835.4099219
2015,1,525539396.063314,1.9540653515444983e-4,32947.11278686691
2015,2,3392648767.9198384,0.0012614577436081706,212678.5837462286
2015,3,10280134519.660715,0.0038223689459934325,644441.7326768251
2015,4,29491519109.086304,0.010965563397750544,1848766.243047035
2015,5,79797317965.59131,0.02967031117947927,5002339.391022525
2015,6,171953570728.6049,0.06393593271067402,10779436.479977738
2015,7,296434875844.4795,0.11022068454166038,18582928.52585754
2015,8,435450264924.81616,0.16190951266152925,27297534.160281856
2015,9,602165959672.6567,0.2238978935718306,37748618.33454468
2015,10,1059975006236.6554,0.3941208687123197,66451946.97740928
2016,1,490927845.3144443,1.8109773823751657e-4,30575.9744216769
2016,2,3224046609.8720527,0.0011893143862031059,200800.11272247465
2016,3,10005166905.969816,0.003690793086302604,623103.1267341232
2016,4,29220255026.961487,0.01077902210398505,1819896.302127646
2016,5,79276234249.06673,0.029244107572056515,4937175.951240377
2016,6,173475526626.46375,0.06399316276609321,10804404.996665655
2016,7,301639274407.32587,0.11127132200819387,18786701.196270917
2016,8,442901608704.25323,0.1633814018977137,27583085.8008503
2016,9,612614790644.8422,0.225986678196203,38154882.32715759
2016,10,1057996876883.3158,0.3902831002450115,65894175.192035116
2017,1,393562073.18220294,1.4219292062730014e-4,24028.45553343934
2017,2,2760576979.2744484,9.973890525721374e-4,168543.68272021785
2017,3,8814944069.231491,0.0031848156308243673,538185.7298511198
2017,4,26169761941.49186,0.00945506474364757,1597665.5641936422
2017,5,72720114683.47285,0.0262735822371992,4439838.493404534
2017,6,167589733571.63013,0.06054972088905742,10231988.12941145
2017,7,303353132035.2428,0.10960067233297811,18519727.230478805
2017,8,454383635581.4755,0.1641675878627385,27741842.33356588
2017,9,636892051898.5356,0.2301073887824566,38884672.56233809
2017,10,1094726056049.9166,0.39552158554789885,66837172.9684301
2018,1,405267375.1068768,1.3975611373778912e-4,24483.016680171375
2018,2,2858852229.143765,9.85872788774031e-4,172698.57612321887
2018,3,9047765872.725052,0.0031201144578884036,546593.7215444362
2018,4,26297044387.44351,0.009068513658199183,1588561.337890752
2018,5,72913782826.43216,0.025144256734349685,4404868.170508799
2018,6,173003834176.1329,0.05966022683127884,10450877.985751655
2018,7,318209073995.35846,0.10973413175922153,19223649.73088615
2018,8,479315906583.6082,0.1652916875906046,28954688.086481106
2018,9,671993754586.5397,0.2317364815569305,40596493.35990695
2018,10,1145773296689.8743,0.39511895850901546,69218467.7514574
2019,1,350722796.2841102,1.1607440766744285e-4,20941.174843808825
2019,2,2832453305.351521,9.374222124929605e-4,169121.88352946745
2019,3,9337494371.03171,0.003090315598811539,557528.9211268037
2019,4,26934977335.91809,0.008914337969836542,1608154.3576284011
2019,5,75532088142.70723,0.02499792566647895,4509916.894119132
2019,6,183789413626.90518,0.06082652039820142,10973812.612067422
2019,7,337195298012.2242,0.11159737804242939,20132264.494132437
2019,8,505956973269.06995,0.16745035281323759,30209993.62724325
2019,9,703525925504.3542,0.2328373175248523,42006563.500379406
2019,10,1176078886134.1821,0.3892323553659919,70222049.56616803
2020,1,357881368.242659,1.1181255031058368e-4,21308.804301438464
2020,2,2883797691.926354,9.00982289459196e-4,171695.50440142618
2020,3,9610930077.589088,0.0030027341409494426,572249.4836313836
2020,4,28397108567.08055,0.00887208279638327,1690706.6305715975
2020,5,82529258857.03085,0.025784541266730868,4913625.795250705
2020,6,203819922572.31464,0.06367927299155694,12135750.078732638
2020,7,367226480637.3142,0.114732235274672,21863924.78193107
2020,8,541545827090.46674,0.16919467010638803,32244467.227774143
2020,9,744232458663.3462,0.23251987002196145,44310101.134993225
2020,10,1220122614740.774,0.3812017985615883,72647967.53443131
2021,1,360033556.3061571,1.0692892029075815e-4,21232.149336920276
2021,2,3019315892.8847384,8.967280487831857e-4,178046.69730420678
2021,3,10255990374.638494,0.0030459993466274244,604823.3988699943
2021,4,30299927500.717484,0.008998990443504287,1786763.0322395025
2021,5,89424886416.31895,0.026558931477735553,5273315.6278051045
2021,6,222622404309.33612,0.06611820734033852,13128643.292406447
2021,7,393608547674.23883,0.11690059518849354,23210788.281297255
2021,8,572998370841.3359,0.17017885152440076,33791258.526940845
2021,9,780340454423.0302,0.2317588479994336,46016066.4242853
2021,10,1264106370576.4177,0.3754359197103922,74547760.25101243
2022,1,240706860.7068607,7.04742446838928e-5,13634.692461020772
2022,2,2533153153.1531534,7.41657527387634e-4,143480.7789947977
2022,3,9003582813.582813,0.002636072342818943,509973.53801092115
2022,4,26819329175.329174,0.007852173224351068,1519078.4013213918
2022,5,80488935550.93555,0.023565580647369702,4558988.13655823
2022,6,212860515592.5156,0.062321381348890474,12057353.32460154
2022,7,394226257796.2578,0.1154217111683556,22329439.693925675
2022,8,582791427581.4275,0.17062989208715182,33009993.066067826
2022,9,799640799722.7997,0.23411913234794682,45292596.982316606
2022,10,1306924777546.7773,0.3826419250610441,74029952.27975401
2023,1,331001527.71919954,9.968405867771952e-5,19361.34345573231
2023,2,2956876704.625334,8.904897598439595e-4,172957.22418257684
2023,3,9962724326.350811,0.003000363180137348,582717.6888548173
2023,4,29959854838.558506,0.009022677170953716,1752448.2240616814
2023,5,89973383420.02904,0.027096285911658333,5262524.619525592
2023,6,223085542377.80588,0.06718419836238775,13048990.546198284
2023,7,389677346304.88776,0.11735480413669795,22793480.715072986
2023,8,562421140409.5787,0.16937813655573164,32895896.38004204
2023,9,764718943530.6246,0.2303019220610346,44730869.41568932
2023,10,1247419314719.5276,0.37567143880287696,72965565.90544733
