year,decile,Total,Percent,Value per person
1997,1,8267653032.266024,0.007888586542726807,570537.0942147556
1997,2,26603593559.133812,0.02538383617693209,1835743.4142377733
1997,3,40297435992.34993,0.038449824881985686,2780667.6781914113
1997,4,52645139367.01832,0.05023139412477406,3632703.516907143
1997,5,67997369609.47621,0.06487973464158737,4692062.490303354
1997,6,86794744401.25856,0.08281526208115678,5989148.799424411
1997,7,111844033068.04861,0.10671605722949397,7717639.5989545
1997,8,145924249491.0235,0.13923371799710013,10069296.818315174
1997,9,191436239619.9642,0.1826590131156441,13209787.442724552
1997,10,316242065272.3796,0.301742573208599,21821837.239330634
1998,1,9161618584.057377,0.007976717251210168,626135.7698234948
1998,2,28545638842.13559,0.024853740385472042,1950904.7869146795
1998,3,43301097514.74624,0.03770082855700413,2959140.129484469
1998,4,56777476898.81574,0.049434264841267485,3880363.3747140337
1998,5,73292948672.45901,0.06381373800968135,5008743.844219163
1998,6,93884419778.92007,0.08174204852552491,6416376.420101154
1998,7,121979822711.48917,0.10620378344667834,8335940.867319699
1998,8,159683669259.57935,0.13903127134499452,10913318.019380765
1998,9,210693351286.60022,0.18344370860927153,14398506.887623878
1998,10,351224939999.09015,0.30579989902889554,24003891.47068686
1999,1,10080996254.35156,0.008045928512281184,680091.4966168496
1999,2,30451150927.598816,0.024303925653616318,2054317.6770963243
1999,3,46099659043.17043,0.03679344300339137,3110008.705604158
1999,4,60704052174.67941,0.048449622624591904,4095260.890149053
1999,5,78800943844.65106,0.06289326420497998,5316126.549595295
1999,6,101434449037.14801,0.08095770547313014,6842582.908604156
1999,7,132007853934.39972,0.10535920548104157,8905609.791162364
1999,8,172913371347.99277,0.1380070569992458,11665207.53882431
1999,9,228115994888.29153,0.1820658336805574,15389327.05176358
1999,10,392322901100.1924,0.3131240143671644,26467172.71133997
2000,1,12147585578.790037,0.009049922048007192,803093.0569079755
2000,2,33982446465.239075,0.025316840907707652,2246624.7828400815
2000,3,49828352847.5045,0.0371220030618981,3294000.981523402
2000,4,65438597326.404884,0.048751597664717476,4326232.79957721
2000,5,84621476260.31932,0.06304279634632222,5594438.467560447
2000,6,108354201008.53484,0.080723619219731,7162966.947083681
2000,7,140209406026.06543,0.10445567036372914,9269430.518713832
2000,8,183332392183.15662,0.1365821913639492,12119547.311638568
2000,9,241478039140.09134,0.17990055853890344,15964434.691266121
2000,10,422893714509.2123,0.31505480048503465,27958066.541664172
2001,1,11695528596.187172,0.00820995934411547,760338.61631694
2001,2,33615784465.10162,0.023597413448162196,2185255.442053021
2001,3,51188611522.50407,0.03593308468490135,3327609.1479232963
2001,4,68188475815.345825,0.04786655084266111,4432716.363215616
2001,5,89160685048.05418,0.0625885006665409,5796053.113700461
2001,6,114019590147.57626,0.08003881071689946,7412051.625013083
2001,7,147732837350.97946,0.10370464049292928,9603642.810308747
2001,8,193578718764.77072,0.13588726647745059,12583938.033203583
